length,num_lines,avg_line_length,alpha_ratio,digit_ratio,space_ratio,special_char_ratio,avg_indent,indent_variance,max_indent,avg_identifier_length,max_identifier_length,num_unique_identifiers,identifier_diversity,single_letter_var_ratio,has_comments,num_hash_comments,num_slashslash_comments,has_def,has_class,has_import,has_from,has_if,has_else,has_elif,has_for,has_while,has_try,has_except,has_return,has_lambda,has_with,num_brackets,num_operators,num_comparisons,line_length_variance,max_line_length,num_blank_lines,blank_line_ratio,max_nesting,num_single_quotes,num_double_quotes,string_quote_ratio,label,language,generator
365,21,17.38095238095238,0.5150684931506849,0.0273972602739726,0.2191780821917808,0.23835616438356164,0.6,0.6399999999999999,2,3.685185185185185,10,20,0.37037037037037035,0.2962962962962963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,6,1,61.197278911564624,33,1,0.047619047619047616,0,4,0,4.0,0,Python,human
344,20,17.2,0.2761627906976744,0.02616279069767442,0.5174418604651163,0.18023255813953487,5.684210526315789,20.74238227146815,12,2.0652173913043477,5,11,0.2391304347826087,0.5652173913043478,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,8,6,130.5875,58,1,0.05,3,0,4,0.0,1,Python,ibm-granite/granite-8b-code-base-4k
209,13,16.076923076923077,0.5311004784688995,0.04784688995215311,0.20574162679425836,0.215311004784689,0.8333333333333334,0.8055555555555555,2,3.3714285714285714,5,15,0.42857142857142855,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,2,103.97633136094674,34,1,0.07692307692307693,0,0,0,0.0,0,Python,human
1987,30,66.23333333333333,0.672873678912934,0.006039255158530448,0.22596879718168092,0.09511826874685456,2.4782608695652173,3.9017013232514177,5,4.076219512195122,14,141,0.4298780487804878,0.11280487804878049,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,22,45,2,5067.862222222221,279,7,0.23333333333333334,1,1,0,1.0,1,Python,microsoft/Phi-3-medium-4k-instruct
679,36,18.86111111111111,0.44624447717231225,0.0662739322533137,0.3019145802650957,0.18556701030927836,4.516129032258065,50.57232049947972,18,7.2272727272727275,17,17,0.38636363636363635,0.20454545454545456,1,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,25,1,1,212.5987654320988,42,5,0.1388888888888889,4,0,3,0.0,1,Python,microsoft/Phi-3-small-8k-instruct
216,14,15.428571428571429,0.5740740740740741,0.023148148148148147,0.18981481481481483,0.21296296296296297,0.38461538461538464,0.23668639053254442,1,3.4444444444444446,6,18,0.5,0.05555555555555555,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,54.392857142857146,30,1,0.07142857142857142,0,6,0,6.0,0,Python,human
426,19,22.42105263157895,0.4953051643192488,0.04460093896713615,0.2535211267605634,0.20657276995305165,1.9333333333333333,0.9955555555555559,3,3.3492063492063493,19,23,0.36507936507936506,0.4126984126984127,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,23,14,2,372.03878116343486,67,4,0.21052631578947367,0,0,0,0.0,0,Python,human
1037,35,29.62857142857143,0.5284474445515911,0.006750241080038573,0.32497589199614274,0.1398264223722276,7.2,20.693333333333335,20,4.310077519379845,17,47,0.3643410852713178,0.23255813953488372,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,44,7,0,313.425306122449,69,5,0.14285714285714285,5,0,2,0.0,1,Python,codellama/CodeLlama-70b-Instruct-hf
635,22,28.863636363636363,0.5354330708661418,0.029921259842519685,0.32440944881889766,0.11023622047244094,5.818181818181818,11.239669421487607,12,3.9583333333333335,18,18,0.375,0.3958333333333333,1,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,2,2,38.99173553719008,37,0,0.0,3,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-base
523,22,23.772727272727273,0.5812619502868069,0.021032504780114723,0.18738049713193117,0.21032504780114722,1.1904761904761905,0.3446712018140589,2,3.792682926829268,9,36,0.43902439024390244,0.17073170731707318,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,37,5,0,126.69421487603304,44,1,0.045454545454545456,0,0,0,0.0,0,Python,human
102,9,11.333333333333334,0.49019607843137253,0.00980392156862745,0.28431372549019607,0.21568627450980393,0.625,0.734375,2,2.6315789473684212,6,11,0.5789473684210527,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,24.913580246913583,19,1,0.1111111111111111,0,2,0,2.0,0,Python,human
3346,72,46.47222222222222,0.46144650328750747,0.008368200836820083,0.4025702331141662,0.12761506276150628,18.14516129032258,264.4144120707596,77,8.14423076923077,28,95,0.4567307692307692,0.0673076923076923,1,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,56,21,4,1017.7775848765434,123,10,0.1388888888888889,19,24,0,24.0,1,Python,01-ai/Yi-Coder-1.5B
672,19,35.36842105263158,0.4166666666666667,0.020833333333333332,0.41369047619047616,0.1488095238095238,10.105263157894736,15.778393351800554,16,4.2,15,23,0.32857142857142857,0.2571428571428571,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,20,8,8,313.40166204986156,86,0,0.0,4,0,0,0.0,0,Python,human
655,22,29.772727272727273,0.4259541984732824,0.015267175572519083,0.35572519083969467,0.20305343511450383,7.411764705882353,36.477508650519034,20,3.096774193548387,27,26,0.27956989247311825,0.41935483870967744,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,29,16,1,493.51239669421483,92,5,0.22727272727272727,5,20,0,20.0,1,Python,microsoft/Phi-3-small-8k-instruct
99,7,14.142857142857142,0.46464646464646464,0.030303030303030304,0.20202020202020202,0.30303030303030304,0.0,0.0,0,2.3,5,12,0.6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,103.06122448979592,36,1,0.14285714285714285,0,0,0,0.0,0,Python,human
535,25,21.4,0.5308411214953271,0.029906542056074768,0.2,0.23925233644859814,1.1904761904761905,1.0113378684807255,4,4.027777777777778,11,25,0.3472222222222222,0.2638888888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,1,300.0864000000001,71,4,0.16,0,4,0,4.0,0,Python,human
884,61,14.491803278688524,0.31108597285067874,0.030542986425339366,0.498868778280543,0.1595022624434389,5.333333333333333,14.222222222222227,12,3.1704545454545454,9,31,0.3522727272727273,0.2727272727272727,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29,8,26,99.98763773179253,36,7,0.11475409836065574,3,0,6,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-base
3029,98,30.908163265306122,0.6665566193463189,0.055463849455265765,0.1881809177946517,0.08979861340376362,0.0,0.0,0,4.447136563876652,11,34,0.07488986784140969,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,36,0,942.1157850895459,66,49,0.5,0,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-1.3b-base
722,28,25.785714285714285,0.6481994459833795,0.006925207756232687,0.18559556786703602,0.1592797783933518,1.9130434782608696,8.166351606805293,8,5.926829268292683,13,34,0.4146341463414634,0.08536585365853659,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,30,2,3,353.57525510204084,87,5,0.17857142857142858,2,0,0,0.0,1,Python,codellama/CodeLlama-34b-Instruct-hf
350,15,23.333333333333332,0.42,0.011428571428571429,0.37142857142857144,0.19714285714285715,4.0,7.384615384615385,8,2.8333333333333335,11,21,0.3888888888888889,0.5555555555555556,1,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13,12,6,163.9733333333333,45,2,0.13333333333333333,2,0,0,0.0,1,Python,microsoft/Phi-3.5-mini-instruct
664,34,19.529411764705884,0.3373493975903614,0.04969879518072289,0.3433734939759036,0.26957831325301207,1.878787878787879,1.8640955004591366,4,2.0,5,20,0.17857142857142858,0.5446428571428571,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,41,40,12,313.83477508650515,76,1,0.029411764705882353,0,0,0,0.0,0,Python,human
1047,21,49.857142857142854,0.5310410697230181,0.034383954154727794,0.3104106972301815,0.12416427889207259,6.857142857142857,13.931972789115646,16,3.9172413793103447,18,63,0.43448275862068964,0.15172413793103448,1,0,9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,26,25,7,1147.8004535147393,120,0,0.0,4,0,0,0.0,1,Java,google/codegemma-2b
529,20,26.45,0.5897920604914934,0.00945179584120983,0.22306238185255198,0.1776937618147448,2.526315789473684,15.512465373961216,12,3.7710843373493974,9,40,0.4819277108433735,0.24096385542168675,1,3,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,31,4,1,249.95,55,1,0.05,3,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-1.5B
528,15,35.2,0.5435606060606061,0.00946969696969697,0.29924242424242425,0.14772727272727273,6.285714285714286,13.06122448979592,12,4.590909090909091,30,28,0.42424242424242425,0.36363636363636365,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,13,5,5,946.7288888888886,132,1,0.06666666666666667,3,0,0,0.0,1,Python,01-ai/Yi-Coder-1.5B-Chat
1238,51,24.274509803921568,0.3982229402261712,0.006462035541195477,0.45718901453957994,0.1381260096930533,8.958333333333334,42.789930555555564,20,4.368421052631579,19,46,0.40350877192982454,0.18421052631578946,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,33,26,15,231.30565167243364,58,3,0.058823529411764705,5,0,0,0.0,1,C++,meta-llama/Llama-3.1-8B-Instruct
319,20,15.95,0.3573667711598746,0.047021943573667714,0.3573667711598746,0.23824451410658307,1.368421052631579,0.7590027700831022,3,1.9655172413793103,5,21,0.3620689655172414,0.5689655172413793,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,12,3,80.8,36,1,0.05,0,0,0,0.0,0,Python,human
2311,97,23.824742268041238,0.6261358719169191,0.016875811337083515,0.17568152315015145,0.18130679359584595,1.2804878048780488,1.2749851279000592,4,4.189111747851003,26,90,0.25787965616045844,0.14040114613180515,1,0,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,88,16,3,349.60165798703366,72,15,0.15463917525773196,0,24,0,24.0,0,Python,human
368,17,21.647058823529413,0.45652173913043476,0.02717391304347826,0.25271739130434784,0.26358695652173914,0.5,0.5,2,2.3661971830985915,5,20,0.28169014084507044,0.4084507042253521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,15,2,277.8546712802768,74,1,0.058823529411764705,0,0,0,0.0,0,Python,human
654,29,22.551724137931036,0.5091743119266054,0.0061162079510703364,0.3302752293577982,0.154434250764526,5.2727272727272725,10.743801652892563,12,4.0,18,33,0.38372093023255816,0.26744186046511625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,27,4,0,236.6563614744352,57,7,0.2413793103448276,3,0,0,0.0,1,Python,codellama/CodeLlama-70b-Instruct-hf
230,12,19.166666666666668,0.5652173913043478,0.008695652173913044,0.23043478260869565,0.1956521739130435,0.9090909090909091,0.4462809917355371,2,3.119047619047619,12,20,0.47619047619047616,0.42857142857142855,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,14,2,0,95.1875,34,1,0.08333333333333333,0,2,0,2.0,0,Python,human
417,14,29.785714285714285,0.5491606714628298,0.0407673860911271,0.1630695443645084,0.24700239808153476,0.0,0.0,0,3.0657894736842106,7,25,0.32894736842105265,0.23684210526315788,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33,2,1,960.4081632653061,123,4,0.2857142857142857,0,2,0,2.0,1,Python,Qwen/Qwen2.5-Coder-1.5B
307,19,16.157894736842106,0.501628664495114,0.009771986970684038,0.254071661237785,0.23452768729641693,1.0555555555555556,1.2746913580246912,3,2.4838709677419355,6,23,0.3709677419354839,0.4838709677419355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,3,2,93.63988919667592,40,1,0.05263157894736842,0,0,0,0.0,0,Python,human
340,16,21.25,0.42058823529411765,0.0058823529411764705,0.38235294117647056,0.19117647058823528,5.714285714285714,19.918367346938776,12,2.980392156862745,8,25,0.49019607843137253,0.4117647058823529,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,11,0,5,196.21484375,56,2,0.125,3,0,2,0.0,1,Python,Qwen/Qwen2.5-Coder-1.5B-Instruct
717,29,24.724137931034484,0.4825662482566248,0.02510460251046025,0.28312412831241285,0.20920502092050208,2.4444444444444446,3.876543209876542,6,2.9327731092436973,8,33,0.2773109243697479,0.3277310924369748,1,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,36,10,10,318.8727705112961,91,2,0.06896551724137931,0,12,0,12.0,0,Python,human
1000,18,55.55555555555556,0.657,0.012,0.228,0.103,4.8,17.493333333333336,12,4.2387096774193544,11,75,0.4838709677419355,0.0967741935483871,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,27,6,0,17546.23765432099,595,3,0.16666666666666666,3,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-1.5B-Instruct
2166,43,50.372093023255815,0.6652816251154201,0.007848568790397045,0.23268698060941828,0.09418282548476455,4.387096774193548,23.075962539021848,12,4.802631578947368,18,115,0.3782894736842105,0.11842105263157894,1,7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,29,38,0,4995.913466738778,356,12,0.27906976744186046,3,4,0,4.0,1,Python,microsoft/Phi-3-medium-4k-instruct
1483,42,35.30952380952381,0.6405933917734322,0.006743088334457181,0.23196223870532703,0.12070128118678354,3.625,6.359375,12,5.488888888888889,31,76,0.4222222222222222,0.18333333333333332,1,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,38,6,6,788.0793650793652,108,10,0.23809523809523808,3,2,0,2.0,1,Python,microsoft/Phi-3-medium-4k-instruct
833,40,20.825,0.539015606242497,0.013205282112845138,0.22929171668667467,0.2184873949579832,1.3714285714285714,1.0334693877551018,3,3.1095890410958904,9,33,0.22602739726027396,0.3767123287671233,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,46,15,5,161.47750000000002,56,5,0.125,0,0,0,0.0,0,Python,human
988,37,26.7027027027027,0.5131578947368421,0.011133603238866396,0.3309716599190283,0.14473684210526316,6.4,15.57333333333333,16,5.42,17,41,0.41,0.21,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,29,9,3,268.03506208911614,68,7,0.1891891891891892,4,0,2,0.0,1,Python,codellama/CodeLlama-70b-Instruct-hf
2380,101,23.564356435643564,0.3315126050420168,0.14243697478991596,0.33907563025210086,0.1869747899159664,0.1978021978021978,0.4443907740611036,4,3.0,16,70,0.2661596958174905,0.3688212927756654,1,67,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,61,70,42,348.5415155376923,118,10,0.09900990099009901,4,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-1.5B
190,14,13.571428571428571,0.47368421052631576,0.021052631578947368,0.22631578947368422,0.2789473684210526,0.6153846153846154,0.5443786982248521,2,2.3076923076923075,6,18,0.46153846153846156,0.5384615384615384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,1,69.22959183673471,36,1,0.07142857142857142,0,0,0,0.0,0,Python,human
1654,78,21.205128205128204,0.5350665054413543,0.016928657799274487,0.26964933494558646,0.17835550181378476,2.769230769230769,12.2698224852071,12,3.868995633187773,17,73,0.31877729257641924,0.22270742358078602,1,34,2,1,0,1,1,1,1,0,1,0,0,0,1,0,0,64,25,5,508.6832675871137,157,13,0.16666666666666666,3,0,19,0.0,1,Python,meta-llama/Llama-3.1-8B-Instruct
159,10,15.9,0.48427672955974843,0.012578616352201259,0.20125786163522014,0.3018867924528302,0.1111111111111111,0.09876543209876543,1,2.264705882352941,6,20,0.5882352941176471,0.5588235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,0,108.6,35,1,0.1,0,0,0,0.0,0,Python,human
2567,82,31.304878048780488,0.5192832099727308,0.02999610440202571,0.28087261394624075,0.16984807167900273,0.13432835820895522,0.17598574292715527,2,3.196642685851319,12,156,0.37410071942446044,0.3669064748201439,1,4,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,58,63,45,2555.240928019036,305,15,0.18292682926829268,0,3,16,0.1875,1,Python,bigcode/starcoder2-3b
2792,121,23.074380165289256,0.5157593123209169,0.01862464183381089,0.31554441260744986,0.15007163323782235,4.752475247524752,19.23576119988236,16,3.6658227848101266,13,152,0.3848101265822785,0.15949367088607594,1,11,4,1,0,1,1,1,1,0,1,1,0,1,1,0,1,75,40,24,323.8939963117273,97,20,0.1652892561983471,4,17,24,0.7083333333333334,1,Python,microsoft/phi-2
865,30,28.833333333333332,0.63121387283237,0.018497109826589597,0.1745664739884393,0.17572254335260115,1.1785714285714286,0.5038265306122448,2,5.519230769230769,16,38,0.36538461538461536,0.16346153846153846,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,27,14,7,584.1822222222222,92,2,0.06666666666666667,0,0,0,0.0,0,Python,human
159,10,15.9,0.610062893081761,0.0,0.18238993710691823,0.20754716981132076,1.5,3.75,4,5.2105263157894735,13,13,0.6842105263157895,0.21052631578947367,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,97.8,28,2,0.2,1,4,0,4.0,1,Python,Qwen/Qwen2.5-Coder-32B-Instruct
294,21,14.0,0.4489795918367347,0.05782312925170068,0.2585034013605442,0.23469387755102042,0.4,0.24000000000000005,1,3.0,5,17,0.38636363636363635,0.09090909090909091,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,14,6,6,75.9501133786848,39,1,0.047619047619047616,0,6,0,6.0,0,Python,human
301,18,16.72222222222222,0.5980066445182725,0.006644518272425249,0.22259136212624583,0.17275747508305647,1.0,0.5333333333333333,2,3.6,9,24,0.48,0.32,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,2,2,149.17283950617286,53,3,0.16666666666666666,0,0,0,0.0,0,Python,human
199,10,19.9,0.6180904522613065,0.0,0.1407035175879397,0.24120603015075376,0.3333333333333333,0.2222222222222222,1,3.84375,10,18,0.5625,0.21875,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11,0,2,154.4,41,1,0.1,0,14,0,14.0,0,Python,human
132,9,14.666666666666666,0.3712121212121212,0.12121212121212122,0.2727272727272727,0.23484848484848486,0.75,0.6875,2,2.130434782608696,5,15,0.6521739130434783,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,2,114.83950617283952,37,1,0.1111111111111111,0,8,0,8.0,0,Python,human
222,9,24.666666666666668,0.4864864864864865,0.02702702702702703,0.24324324324324326,0.24324324324324326,3.5555555555555554,12.246913580246915,8,2.4545454545454546,12,17,0.38636363636363635,0.5454545454545454,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,12,2,477.95061728395063,77,0,0.0,2,0,0,0.0,0,C++,human
105,8,13.125,0.4857142857142857,0.009523809523809525,0.2571428571428571,0.24761904761904763,1.0,1.1428571428571428,3,2.4285714285714284,6,15,0.7142857142857143,0.38095238095238093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,44.1875,26,1,0.125,0,10,0,10.0,0,Python,human
3519,96,36.65625,0.7036089798238135,0.020460358056265986,0.19011082693947143,0.08581983518044899,0.35294117647058826,0.5813148788927334,4,4.333333333333333,11,134,0.2326388888888889,0.052083333333333336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24,156,0,2491.3055555555557,212,28,0.2916666666666667,1,0,0,0.0,1,Python,01-ai/Yi-Coder-9B
1987,297,6.69023569023569,0.17262204328132863,0.3537996980372421,0.3311524911927529,0.14242576748867639,0.032520325203252036,0.1290237292616828,4,5.2272727272727275,12,13,0.19696969696969696,0.06060606060606061,1,242,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,1,0,23.000396784908567,46,51,0.1717171717171717,1,0,0,0.0,1,Python,microsoft/phi-2
413,20,20.65,0.4406779661016949,0.04600484261501211,0.26150121065375304,0.25181598062953997,1.5789473684210527,0.6648199445983379,3,2.6911764705882355,6,24,0.35294117647058826,0.27941176470588236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,11,0,100.50999999999999,46,1,0.05,0,2,0,2.0,0,Python,human
1615,50,32.3,0.6191950464396285,0.023529411764705882,0.2520123839009288,0.10526315789473684,3.625,20.284375,16,4.434210526315789,17,97,0.42543859649122806,0.11403508771929824,1,4,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,33,19,6,1415.5376,155,10,0.2,5,9,2,4.5,1,Python,01-ai/Yi-Coder-9B-Chat
242,15,16.133333333333333,0.5661157024793388,0.0,0.2892561983471074,0.1446280991735537,2.6923076923076925,1.597633136094674,4,3.7027027027027026,10,21,0.5675675675675675,0.24324324324324326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,70.02666666666667,31,2,0.13333333333333333,0,0,0,0.0,0,Python,human
571,22,25.954545454545453,0.6147110332749562,0.012259194395796848,0.18914185639229422,0.18388791593695272,2.45,0.9475,4,4.68,12,32,0.4266666666666667,0.17333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,3,1,256.27272727272725,68,2,0.09090909090909091,0,2,0,2.0,0,Python,human
281,6,46.833333333333336,0.6441281138790036,0.014234875444839857,0.16725978647686832,0.17437722419928825,0.5,0.75,2,3.4339622641509435,14,41,0.7735849056603774,0.18867924528301888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,2,0,1419.0,86,2,0.3333333333333333,0,0,10,0.0,1,Python,ibm-granite/granite-8b-code-instruct-4k
525,29,18.103448275862068,0.3352380952380952,0.04,0.38666666666666666,0.23809523809523808,4.137931034482759,13.774078478002378,12,2.2564102564102564,7,25,0.32051282051282054,0.5256410256410257,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,8,21,92.32580261593343,40,0,0.0,3,0,10,0.0,1,Python,Qwen/Qwen2.5-Coder-7B
231,23,10.043478260869565,0.3463203463203463,0.06926406926406926,0.4155844155844156,0.16883116883116883,5.090909090909091,6.082644628099174,8,3.5217391304347827,8,13,0.5652173913043478,0.21739130434782608,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,3,107.90548204158792,32,12,0.5217391304347826,2,4,0,4.0,0,Python,human
113,8,14.125,0.49557522123893805,0.04424778761061947,0.3008849557522124,0.1592920353982301,1.8333333333333333,1.138888888888889,3,3.7333333333333334,9,11,0.7333333333333333,0.26666666666666666,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,109.9375,32,2,0.25,0,0,0,0.0,0,Python,human
373,21,17.761904761904763,0.6434316353887399,0.005361930294906166,0.1742627345844504,0.1769436997319035,0.3333333333333333,0.22222222222222227,1,4.363636363636363,14,19,0.34545454545454546,0.21818181818181817,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1,0,238.53514739229027,52,6,0.2857142857142857,0,0,0,0.0,0,Python,human
308,18,17.11111111111111,0.3474025974025974,0.025974025974025976,0.4837662337662338,0.14285714285714285,10.272727272727273,22.198347107438014,18,4.142857142857143,8,18,0.6428571428571429,0.17857142857142858,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,10,1,1,268.5833333333333,53,7,0.3888888888888889,4,4,0,4.0,1,Python,google/codegemma-7b
529,23,23.0,0.5255198487712666,0.026465028355387523,0.28544423440453687,0.16257088846880907,2.6,1.24,4,3.8378378378378377,13,26,0.35135135135135137,0.12162162162162163,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,13,7,206.30245746691872,56,3,0.13043478260869565,0,0,0,0.0,0,Python,human
1130,145,7.793103448275862,0.39646017699115044,0.05221238938053097,0.33893805309734515,0.21238938053097345,1.4444444444444444,2.728395061728395,5,3.4923076923076923,18,63,0.4846153846153846,0.36923076923076925,1,7,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,68,17,142.51862068965517,73,91,0.6275862068965518,1,0,2,0.0,0,C++,human
130,5,26.0,0.6,0.0,0.2076923076923077,0.19230769230769232,2.4,3.8400000000000007,4,4.2105263157894735,13,15,0.7894736842105263,0.15789473684210525,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,402.55999999999995,64,0,0.0,1,0,0,0.0,1,Python,microsoft/Phi-3-mini-4k-instruct
682,20,34.1,0.4868035190615836,0.04398826979472141,0.24780058651026393,0.22140762463343108,0.0,0.0,0,3.057377049180328,9,51,0.4180327868852459,0.32786885245901637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,23,0,2032.7274999999997,170,3,0.15,0,5,0,5.0,1,Python,google/codegemma-7b
615,38,16.18421052631579,0.5186991869918699,0.01788617886178862,0.25853658536585367,0.2048780487804878,1.4857142857142858,0.9355102040816328,3,3.3789473684210525,12,41,0.43157894736842106,0.2631578947368421,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,34,7,3,114.27146814404435,58,3,0.07894736842105263,0,8,0,8.0,0,Python,human
116,8,14.5,0.3275862068965517,0.11206896551724138,0.3706896551724138,0.1896551724137931,3.0,11.0,8,2.375,5,9,0.5625,0.5625,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,7,1,39.984375,27,0,0.0,2,0,0,0.0,1,Python,meta-llama/Llama-3.2-3B
1119,47,23.80851063829787,0.48078641644325293,0.03663985701519214,0.2940125111706881,0.18856121537086684,3.8048780487804876,12.44973230220107,12,3.4900662251655628,17,57,0.37748344370860926,0.2251655629139073,1,3,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,45,27,10,257.7582616568583,63,6,0.1276595744680851,3,3,2,1.5,1,Python,01-ai/Yi-Coder-9B-Chat
755,62,12.17741935483871,0.4900662251655629,0.022516556291390728,0.13245033112582782,0.35496688741721855,0.034482758620689655,0.06777645659928656,2,2.6267605633802815,15,51,0.3591549295774648,0.4084507042253521,1,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,38,31,44,109.41415192507804,62,4,0.06451612903225806,0,18,18,1.0,1,Python,bigcode/starcoder2-15b
1521,44,34.56818181818182,0.740302432610125,0.007232084155161078,0.11571334648257725,0.13675213675213677,1.3,1.06,3,10.091666666666667,33,31,0.25833333333333336,0.058333333333333334,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,4,3,543.1962809917354,94,4,0.09090909090909091,0,0,0,0.0,0,Python,human
311,15,20.733333333333334,0.33440514469453375,0.04180064308681672,0.35691318327974275,0.26688102893890675,0.2857142857142857,0.20408163265306123,1,1.5294117647058822,5,17,0.25,0.7941176470588235,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13,20,4,339.09333333333336,66,1,0.06666666666666667,0,0,0,0.0,0,Python,human
2670,115,23.217391304347824,0.43820224719101125,0.035580524344569285,0.32734082397003744,0.19887640449438201,4.385964912280702,12.061557402277625,12,3.0870712401055407,10,23,0.06068601583113457,0.25857519788918204,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,157,43,12,69.34018903591685,43,1,0.008695652173913044,3,0,0,0.0,1,Python,bigcode/starcoder2-3b
283,20,14.15,0.5865724381625441,0.014134275618374558,0.22968197879858657,0.1696113074204947,1.0,0.8235294117647058,3,3.688888888888889,15,23,0.5111111111111111,0.2222222222222222,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16,2,1,93.66,40,3,0.15,0,0,0,0.0,0,Python,human
